tr_build_id,tr_job_id,tr_build_number,tr_original_commit,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration
84064241,84064242,1922,0dd6ac9bc6e4d094b35eb88f90173655a5014987,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",174.25000000000003,192
84064241,84064243,1922,0dd6ac9bc6e4d094b35eb88f90173655a5014987,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",164.66,177
84076877,84076878,1923,49c8cef666e55117b487c437e388d45cda7bab14,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",189.79999999999998,213
84076877,84076879,1923,49c8cef666e55117b487c437e388d45cda7bab14,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",168.75,188
84076882,84076883,1924,f8998e73c1c9a8e6044d03b21506349e47342994,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",173.13,192
84076882,84076884,1924,f8998e73c1c9a8e6044d03b21506349e47342994,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",158.24,169
84083878,84083883,1925,11992a611b59ce1ea3687ce970228e8c3b7490a9,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",173.57,193
84083878,84083886,1925,11992a611b59ce1ea3687ce970228e8c3b7490a9,java,ok,2,java-maven,junit,true,false,54,0,54,0,,,,"",169.53,185
84479523,84479524,1926,11992a611b59ce1ea3687ce970228e8c3b7490a9,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",185.74999999999997,210
84479523,84479525,1926,11992a611b59ce1ea3687ce970228e8c3b7490a9,java,ok,2,java-maven,junit,true,false,54,0,54,0,,,,"",160.58,175
84891069,84891070,1927,11992a611b59ce1ea3687ce970228e8c3b7490a9,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",178.89999999999998,201
84891069,84891071,1927,11992a611b59ce1ea3687ce970228e8c3b7490a9,java,ok,2,java-maven,junit,true,false,54,0,54,0,,,,"",156.73999999999998,168
84892657,84892662,1928,86e8749d8112079bf291cbf4bb3a80bf9d0a3b1e,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",176.62999999999997,198
84892657,84892663,1928,86e8749d8112079bf291cbf4bb3a80bf9d0a3b1e,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",174.82999999999998,189
84892849,84892850,1929,3df7e93c53f291b7834e952c815a6b79561fc2e1,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",184.95999999999998,207
84892849,84892851,1929,3df7e93c53f291b7834e952c815a6b79561fc2e1,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",161.44,171
48250906,48250907,192,51b56e850ae6e2f7f8a7d5796d64f7d5ca8deda1,java,ok,0,java-maven,junit,true,false,17,0,17,3,,,,"",50.919999999999995,66
86032185,86032186,1930,5746f817377b252135e4f98ce7934e9912dbb451,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",183.98000000000005,207
