build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
146506451,0373f5eb605e51b487d6d538ff0c5bf699c9b166,,master,failed,11608,2016-07-21 23:42:51 UTC,"[146506452, 146506453, 146506454, 146506456, 146506457, 146506458, 146506459, 146506460, 146506461, 146506462, 146506463, 146506464, 146506465, 146506466, 146506467, 146506468, 146506469, 146506470, 146506471, 146506472, 146506473, 146506474, 146506475, 146506476, 146506477, 146506478, 146506479, 146506480, 146506481, 146506482, 146506483, 146506484, 146506485, 146506486, 146506488, 146506490, 146506491, 146506492, 146506493, 146506494, 146506495, 146506496, 146506497, 146506498, 146506499, 146506500, 146506501, 146506502, 146506503, 146506504, 146506505, 146506506, 146506507, 146506508, 146506509, 146506510, 146506511, 146506512, 146506513, 146506514, 146506515, 146506516, 146506517, 146506519, 146506520, 146506521, 146506522, 146506523, 146506524, 146506525, 146506526, 146506527, 146506528, 146506529, 146506530, 146506531, 146506532, 146506533, 146506534, 146506535, 146506536, 146506537, 146506538, 146506539, 146506540, 146506541, 146506542, 146506543, 146506544, 146506545, 146506546, 146506547, 146506548, 146506549, 146506555, 146506556, 146506557, 146506558, 146506559, 146506560, 146506561, 146506562, 146506563, 146506564, 146506565]",push
146504370,42cf04ece52993bdc1cb8525a1c71992b1d4f5cf,,master,errored,24426,2016-07-21 22:17:54 UTC,"[146504371, 146504372, 146504374, 146504375, 146504376, 146504377, 146504378, 146504379, 146504380, 146504381, 146504382, 146504383, 146504384, 146504385, 146504386, 146504387, 146504389, 146504390, 146504391, 146504392, 146504393, 146504394, 146504395, 146504396, 146504397, 146504398, 146504399, 146504400, 146504401, 146504402, 146504405, 146504407, 146504408, 146504409, 146504410, 146504413, 146504416, 146504418, 146504419, 146504420, 146504421, 146504422, 146504423, 146504424, 146504425, 146504426, 146504427, 146504428, 146504430, 146504432, 146504434, 146504436, 146504438, 146504440, 146504441, 146504442, 146504443, 146504444, 146504445, 146504446, 146504447, 146504448, 146504449, 146504450, 146504452, 146504453, 146504454, 146504455, 146504456, 146504457, 146504459, 146504460, 146504461, 146504462, 146504465, 146504466, 146504467, 146504468, 146504469, 146504470, 146504472, 146504473, 146504474, 146504475, 146504476, 146504477, 146504478, 146504479, 146504480, 146504481, 146504482, 146504483, 146504484, 146504485, 146504486, 146504487, 146504489, 146504490, 146504491, 146504492, 146504493, 146504494, 146504495, 146504496, 146504497]",push
146504181,4491192e2061c9bb69423ffa35e9c57eaf9b8aa6,51,master,errored,3613,2016-07-21 22:01:51 UTC,"[146504182, 146504183, 146504184, 146504185, 146504186, 146504187, 146504188, 146504189, 146504190, 146504191, 146504192, 146504193, 146504194, 146504195, 146504196, 146504197, 146504198, 146504199, 146504200, 146504201, 146504202, 146504203, 146504204, 146504205, 146504206, 146504207, 146504208, 146504209, 146504210, 146504211, 146504212, 146504213, 146504214, 146504215, 146504216, 146504217, 146504218, 146504219, 146504220, 146504221, 146504222, 146504223, 146504224, 146504225, 146504226, 146504228, 146504229, 146504230, 146504231, 146504232, 146504233, 146504234, 146504235, 146504236, 146504237, 146504238, 146504239, 146504240, 146504241, 146504242, 146504243, 146504244, 146504245, 146504246, 146504247, 146504248, 146504249, 146504250, 146504251, 146504252, 146504253, 146504257, 146504258, 146504260, 146504262, 146504263, 146504264, 146504265, 146504266, 146504267, 146504268, 146504269, 146504270, 146504271, 146504272, 146504273, 146504274, 146504275, 146504276, 146504277, 146504278, 146504279, 146504280, 146504281, 146504282, 146504283, 146504284, 146504285, 146504286, 146504287, 146504288, 146504289, 146504290, 146504291, 146504292]",pull_request
146503696,3562b31056b0b2ed99b825e987f9d2d51293b1ea,,master,canceled,3240,2016-07-21 21:59:58 UTC,"[146503697, 146503698, 146503699, 146503700, 146503701, 146503702, 146503703, 146503704, 146503705, 146503706, 146503707, 146503708, 146503709, 146503710, 146503711, 146503712, 146503713, 146503714, 146503715, 146503716, 146503717, 146503718, 146503719, 146503720, 146503721, 146503722, 146503723, 146503724, 146503725, 146503726, 146503728, 146503730, 146503732, 146503734, 146503737, 146503738, 146503739, 146503740, 146503741, 146503742, 146503743, 146503744, 146503745, 146503746, 146503747, 146503748, 146503749, 146503750, 146503751, 146503752, 146503753, 146503754, 146503755, 146503757, 146503759, 146503761, 146503763, 146503764, 146503765, 146503766, 146503767, 146503768, 146503769, 146503770, 146503771, 146503772, 146503773, 146503774, 146503775, 146503776, 146503777, 146503778, 146503779, 146503780, 146503781, 146503782, 146503783, 146503784, 146503785, 146503786, 146503787, 146503788, 146503789, 146503790, 146503791, 146503792, 146503793, 146503794, 146503795, 146503796, 146503797, 146503798, 146503799, 146503800, 146503801, 146503802, 146503803, 146503804, 146503805, 146503806, 146503807, 146503808, 146503809, 146503810, 146503811]",push
146450796,dbab30a55402a485999ff4195d85689cf950a741,,master,passed,12801,2016-07-21 18:49:43 UTC,"[146450797, 146450798, 146450799, 146450800, 146450801, 146450802, 146450803, 146450804, 146450805, 146450806, 146450807, 146450808, 146450809, 146450810, 146450811, 146450812, 146450813, 146450814, 146450815, 146450816, 146450817, 146450818, 146450819, 146450820, 146450821, 146450822, 146450824, 146450826, 146450828, 146450830, 146450831, 146450833, 146450835, 146450837, 146450838, 146450839, 146450840, 146450841, 146450842, 146450843, 146450844, 146450845, 146450846, 146450847, 146450848, 146450849, 146450850, 146450851, 146450852, 146450853, 146450854, 146450855, 146450856, 146450857, 146450858, 146450859, 146450860, 146450861, 146450862, 146450863, 146450864, 146450865, 146450866, 146450867, 146450868, 146450869, 146450870, 146450871, 146450873, 146450874, 146450875, 146450876, 146450877, 146450878, 146450879, 146450880, 146450881, 146450882, 146450883, 146450884, 146450885, 146450886, 146450887, 146450889, 146450890, 146450891, 146450892, 146450893, 146450894, 146450895, 146450896, 146450897, 146450898, 146450899, 146450900, 146450901, 146450902, 146450903, 146450904, 146450905, 146450906, 146450907, 146450909, 146450911, 146450913]",push
146448214,e4c986cb8963e6931533bd2cc1f30a9ec4e9cecb,,master,canceled,1309,2016-07-21 17:59:06 UTC,"[146448215, 146448217, 146448220, 146448222, 146448223, 146448224, 146448225, 146448226, 146448227, 146448228, 146448229, 146448230, 146448231, 146448232, 146448233, 146448234, 146448235, 146448236, 146448237, 146448238, 146448239, 146448240, 146448241, 146448242, 146448243, 146448244, 146448245, 146448246, 146448247, 146448248, 146448249, 146448250, 146448251, 146448252, 146448253, 146448254, 146448255, 146448256, 146448257, 146448258, 146448259, 146448260, 146448261, 146448262, 146448263, 146448264, 146448265, 146448266, 146448267, 146448268, 146448269, 146448270, 146448271, 146448272, 146448273, 146448274, 146448275, 146448276, 146448277, 146448280, 146448281, 146448282, 146448283, 146448284, 146448285, 146448286, 146448287, 146448288, 146448289, 146448290, 146448291, 146448292, 146448293, 146448294, 146448295, 146448296, 146448297, 146448298, 146448299, 146448300, 146448301, 146448302, 146448303, 146448304, 146448305, 146448306, 146448308, 146448310, 146448311, 146448312, 146448313, 146448314, 146448315, 146448318, 146448319, 146448320, 146448321, 146448324, 146448325, 146448326, 146448327, 146448328, 146448329, 146448330, 146448331]",push
146339601,b9f84f8047414a280490518641bca25be10d258b,,master,failed,12335,2016-07-21 12:37:37 UTC,"[146339602, 146339603, 146339604, 146339605, 146339606, 146339607, 146339608, 146339609, 146339610, 146339611, 146339612, 146339615, 146339617, 146339619, 146339621, 146339622, 146339623, 146339624, 146339625, 146339626, 146339627, 146339628, 146339629, 146339630, 146339631, 146339632, 146339633, 146339634, 146339635, 146339636, 146339637, 146339638, 146339639, 146339640, 146339641, 146339642, 146339643, 146339644, 146339645, 146339646, 146339647, 146339648, 146339649, 146339650, 146339651, 146339652, 146339653, 146339654, 146339655, 146339656, 146339657, 146339658, 146339659, 146339660, 146339661, 146339662, 146339663, 146339664, 146339665, 146339666, 146339667, 146339668, 146339669, 146339670, 146339671, 146339672, 146339673, 146339674, 146339675, 146339676, 146339677, 146339678, 146339679, 146339680, 146339681, 146339682, 146339683, 146339684, 146339685, 146339686, 146339687, 146339688, 146339689, 146339690, 146339691, 146339692, 146339693, 146339694, 146339695, 146339696, 146339697, 146339698, 146339699, 146339700, 146339701, 146339702, 146339704, 146339706, 146339708, 146339710, 146339712, 146339713, 146339714, 146339715, 146339716]",push
146337932,944ebb9b733e0ade82610250c41fa0e2d763f862,,master,failed,8165,2016-07-21 12:13:33 UTC,"[146337933, 146337934, 146337935, 146337936, 146337937, 146337938, 146337939, 146337942, 146337943, 146337944, 146337945, 146337946, 146337947, 146337948, 146337949, 146337950, 146337951, 146337952, 146337953, 146337954, 146337955, 146337956, 146337957, 146337958, 146337959, 146337960, 146337961, 146337962, 146337963, 146337964, 146337965, 146337966, 146337967, 146337968, 146337969, 146337970, 146337971, 146337972, 146337973, 146337974, 146337975, 146337976, 146337977, 146337978, 146337979, 146337980, 146337981, 146337982, 146337983, 146337984, 146337985, 146337986, 146337987, 146337988, 146337989, 146337990, 146337991, 146337992, 146337993, 146337994, 146337995, 146337996, 146337997, 146337998, 146337999, 146338000, 146338001, 146338002, 146338003, 146338004, 146338005, 146338006, 146338007, 146338008, 146338009, 146338010, 146338011, 146338012, 146338013, 146338014, 146338015, 146338016, 146338017, 146338018, 146338019, 146338020, 146338021, 146338022, 146338023, 146338024, 146338025, 146338026, 146338027, 146338028, 146338029, 146338030, 146338031, 146338032, 146338033, 146338034, 146338035, 146338036, 146338037, 146338038, 146338039]",push
146333564,56e43380a6a3d61fa787965bd3bfc3c97dd5f3b5,,master,errored,11835,2016-07-21 11:45:59 UTC,"[146333565, 146333566, 146333567, 146333568, 146333569, 146333570, 146333571, 146333572, 146333573, 146333574, 146333575, 146333576, 146333577, 146333578, 146333579, 146333580, 146333581, 146333582, 146333583, 146333584, 146333585, 146333586, 146333587, 146333588, 146333589, 146333590, 146333591, 146333592, 146333593, 146333594, 146333595, 146333596, 146333597, 146333598, 146333599, 146333600, 146333601, 146333602, 146333603, 146333604, 146333605, 146333606, 146333607, 146333608, 146333609, 146333610, 146333611, 146333612, 146333613, 146333614, 146333615, 146333616, 146333617, 146333618, 146333619, 146333620, 146333621, 146333622, 146333623, 146333624, 146333625, 146333626, 146333627, 146333628, 146333629, 146333630, 146333631, 146333632, 146333633, 146333634, 146333635, 146333636, 146333637, 146333638, 146333639, 146333640, 146333641, 146333642, 146333643, 146333644, 146333645, 146333646, 146333647, 146333648, 146333649, 146333650, 146333651, 146333652, 146333653, 146333654, 146333655, 146333656, 146333657, 146333658, 146333659, 146333660, 146333661, 146333662, 146333663, 146333664, 146333665, 146333666, 146333667, 146333668, 146333669]",push
146320882,a0980cf696295d6c79e941387b193a268a15be6f,,master,failed,12206,2016-07-21 10:38:16 UTC,"[146320883, 146320884, 146320885, 146320886, 146320887, 146320888, 146320889, 146320890, 146320891, 146320892, 146320893, 146320894, 146320895, 146320896, 146320897, 146320898, 146320899, 146320900, 146320901, 146320902, 146320903, 146320904, 146320905, 146320906, 146320907, 146320908, 146320909, 146320910, 146320911, 146320912, 146320913, 146320914, 146320915, 146320916, 146320917, 146320918, 146320919, 146320920, 146320921, 146320922, 146320923, 146320924, 146320925, 146320926, 146320927, 146320928, 146320929, 146320930, 146320931, 146320932, 146320933, 146320934, 146320935, 146320936, 146320937, 146320938, 146320939, 146320940, 146320941, 146320942, 146320943, 146320944, 146320945, 146320946, 146320947, 146320948, 146320949, 146320950, 146320951, 146320952, 146320953, 146320954, 146320955, 146320956, 146320957, 146320958, 146320959, 146320960, 146320961, 146320962, 146320963, 146320964, 146320965, 146320966, 146320967, 146320968, 146320969, 146320970, 146320971, 146320972, 146320973, 146320974, 146320975, 146320976, 146320977, 146320978, 146320979, 146320980, 146320981, 146320982, 146320983, 146320984, 146320985, 146320986, 146320987]",push
